,gridcode,area,perim,hdiff,vol_chg,StrmOrder
28007,1,26.7912,57.34,0.47,12.5919,3
28008,1,91.9087,82.96,0.62,56.9834,3
28009,2,21.9539,37.82,-2.80133,-61.5002,6
28010,2,13.0235,23.18,-0.48,-6.25128,3
28011,1,14.1398,26.84,1.38,19.5129,3
28012,2,17.4887,35.38,-3.17708,-55.5631,6
28013,1,16.0003,32.94,0.06,0.960018,3
28014,2,153.305,111.02,-0.312808,-47.955,6
28015,2,29.0238,37.82,-3.5378,-102.68,6
28016,1,43.1636,39.04,0.11,4.748,6
28017,2,15.6282,23.18,-0.26,-4.06333,6
28018,1,29.3959,30.5,0.03,0.881877,6
28019,1,40.931,58.56,0.26,10.6421,3
28020,2,5.5815,12.2,-0.04,-0.22326,3
28021,2,58.7918,37.82,-0.556976,-32.7456,6
28022,2,19.7213,31.72,-0.12,-2.36656,6
28023,2,6.3257,12.2,-0.1,-0.63257,0
28024,2,7.442,17.08,-0.02,-0.14884,0
28025,1,12.2793,28.06,0.19,2.33307,3
28026,2,18.9771,26.84,-0.04,-0.759084,0
28027,1,176.375,193.98,0.36,63.495,3
28028,2,250.423,195.2,-3.62894,-908.771,6
28029,2,26.7912,41.48,-0.0994987,-2.66569,0
28030,2,92.6529,62.22,-0.180724,-16.7446,6
28031,2,53.2103,80.52,-0.309425,-16.4646,0
28032,1,97.8623,98.82,0.48,46.9739,3
28033,2,42.0473,62.22,-0.16895,-7.10388,0
28034,2,151.073,123.22,-0.38756,-58.5498,6
28035,1,29.3959,31.72,0.04,1.17584,6
28036,1,58.7918,53.68,0.02,1.17584,6
28037,1,25.3028,46.36,0.02,0.506056,6
28038,2,24.5586,39.04,-0.02,-0.491172,0
28039,2,146.607,111.02,-0.18317,-26.854,6
28040,2,33.1169,30.5,-0.0377124,-1.24892,6
28041,1,559.266,617.32,0.53,296.411,0
28042,2,159.259,119.56,-0.0639526,-10.185,6
28043,2,2668.33,1855.62,-0.520973,-1390.13,6
28044,2,443.915,344.04,-2.76085,-1225.58,6
28045,2,46.8846,56.12,-0.107238,-5.02781,6
28046,1,90.4203,46.36,0.12,10.8504,0
28047,2,18.9771,23.18,-0.2,-3.79542,0
28048,1,318.518,245.22,0.04,12.7407,6
28049,1,25.6749,41.48,0.04,1.027,0
28050,2,20.0934,21.96,-0.08,-1.60747,6
28051,1,43.9078,54.9,0.23,10.0988,3
28052,2,13.7677,15.86,-0.06,-0.826062,6
28053,2,404.845,159.82,-0.647275,-262.046,0
28054,2,151.817,156.16,-1.03588,-157.264,0
28055,1,318.146,154.94,0.25,79.5365,0
28056,2,4051.42,1607.96,-2.84623,-11531.3,6
28057,2,139.91,131.76,-3.13572,-438.718,6
28058,1,421.217,245.22,0.07,29.4852,0
28059,2,66.2338,54.9,-3.78212,-250.504,6
28060,2,20.0934,35.38,-0.82,-16.4766,3
28061,2,8.1862,14.64,-0.48,-3.92938,6
28062,2,941.413,506.3,-0.704568,-663.289,6
28063,1,96.0018,123.22,0.79,75.8414,3
28064,2,208.376,82.96,-5.47582,-1141.03,6
28065,1,76.6526,79.3,0.06,4.59916,6
28066,1,23.0702,45.14,0.22,5.07544,3
28067,2,42.0473,36.6,-1.74448,-73.3505,6
28068,2,1123.37,755.18,-1.13356,-1273.41,6
28069,1,38.3263,42.7,0.01,0.383263,6
28070,2,135.072,129.32,-0.122882,-16.5979,6
28071,2,52.8382,73.2,-0.24133,-12.7514,6
28072,2,56.9313,63.44,-1.2051,-68.6082,6
28073,2,14.884,31.72,-0.16,-2.38144,6
28074,2,91.9087,106.14,-1.76628,-162.336,3
28075,2,105.304,80.52,-5.2071,-548.329,6
28076,2,90.4203,75.64,-4.03939,-365.243,6
28077,2,85.583,92.72,-0.0864099,-7.39522,6
28078,2,226.981,98.82,-2.93297,-665.728,6
28079,1,82.6062,92.72,0.74,61.1286,3
28080,2,96.0018,75.64,-0.124855,-11.9864,6
28081,2,142.514,161.04,-4.68279,-667.363,6
28082,1,127.63,76.86,0.06,7.6578,6
28083,2,7.442,19.52,-0.311555,-2.31859,3
28084,2,100.839,64.66,-0.171581,-17.302,6
28085,1,49.8614,45.14,0.03,1.49584,6
28086,1,48.373,71.98,0.13,6.28849,3
28087,1,20.8376,29.28,0.21,4.3759,3
28088,2,10.7909,24.4,-0.14,-1.51073,6
28089,2,23.0702,29.28,-0.56,-12.9193,3
28090,2,9.3025,23.18,-0.3,-2.79075,6
28091,2,14.884,17.08,-0.06,-0.89304,6
28092,2,22.326,29.28,-0.226274,-5.0518,6
28093,1,70.699,63.44,0.03,2.12097,6
28094,2,32.7448,35.38,-3.54912,-116.215,3
28095,1,34.2332,43.92,0.03,1.027,6
28096,2,73.6758,58.56,-0.15269,-11.2496,6
28097,2,2516.14,1013.82,-0.293371,-738.163,6
28098,2,243.725,106.14,-4.90125,-1194.56,6
28099,2,17.8608,23.18,-1.34,-23.9335,6
28100,2,31.6285,35.38,-0.0188562,-0.596393,6
28101,2,354.239,350.14,-3.79938,-1345.89,6
28102,2,24.9307,37.82,-0.06,-1.49584,0
28103,2,100.839,95.16,-3.64404,-367.461,6
28104,2,5.9536,14.64,-0.24,-1.42886,6
28105,2,24.1865,41.48,-0.236267,-5.71448,0
28106,2,577.871,276.94,-0.335954,-194.138,6
28107,2,24.1865,28.06,-4.01787,-97.1782,6
28108,2,12.6514,19.52,-0.34,-4.30148,0
28109,1,1674.08,428.22,0.23,385.038,0
28110,2,14.884,23.18,-0.9,-13.3956,6
28111,2,6.6978,14.64,-0.34,-2.27725,3
28112,1,18.2329,28.06,0.41,7.47549,0
28113,1,71.0711,58.56,0.27,19.1892,6
28114,2,34.2332,62.22,-0.481144,-16.4711,0
28115,2,68.8385,81.74,-0.299926,-20.6465,0
28116,1,60.2802,56.12,0.07,4.21961,6
28117,2,52.094,93.94,-0.539907,-28.1259,0
28118,1,29.0238,54.9,0.2,5.80476,0
28119,2,158.887,211.06,-3.83537,-609.391,6
28120,1,73.6758,75.64,0.05,3.68379,6
28121,1,33.8611,35.38,0.06,2.03167,0
28122,1,419.357,397.72,1.8,754.843,6
28123,2,18.2329,25.62,-0.08,-1.45863,6
28124,1,77.0247,63.44,0.03,2.31074,6
28125,2,20.0934,29.28,-0.301699,-6.06216,6
28126,1,74.42,63.44,0.2,14.884,6
28127,1,156.282,150.06,4.64,725.148,6
28128,1,7.8141,26.84,0.01,0.078141,6
28129,2,418.985,254.98,-6.24085,-2614.82,6
28130,2,7182.65,2665.7,-0.470139,-3376.84,0
28131,2,5.2094,18.3,-0.917581,-4.78005,6
28132,1,11.163,23.18,1.78,19.8701,6
28133,1,136.933,118.34,0.21,28.7559,6
28134,1,17.1166,28.06,0.04,0.684664,6
28135,1,81.4899,65.88,0.09,7.33409,6
28136,1,88.1877,56.12,0.11,9.70065,6
28137,2,48.373,70.76,-7.08619,-342.78,6
28138,2,31.6285,57.34,-0.0942809,-2.98196,6
28139,2,570.057,333.06,-3.47306,-1979.84,6
28140,1,114.607,78.08,0.14,16.045,6
28141,1,33.489,35.38,1.19,39.8519,6
28142,1,29.768,36.6,0.01,0.29768,6
28143,2,39.0705,40.26,-1.26505,-49.4262,6
28144,2,37.9542,50.02,-2.85794,-108.471,6
28145,2,308.099,201.3,-3.57253,-1100.69,6
28146,1,81.1178,192.76,4.08,330.961,6
28147,1,21.9539,25.62,0.04,0.878156,0
28148,2,88.1877,97.6,-0.809197,-71.3612,6
28149,2,479.265,147.62,-0.956684,-458.505,6
28150,1,18.9771,21.96,0.08,1.51817,0
28151,2,65.8617,75.64,-0.144135,-9.493,6
28152,2,306.238,292.8,-4.5304,-1387.38,6
28153,2,200.934,153.72,-5.27809,-1060.55,6
28154,1,56.1871,50.02,0.6,33.7123,6
28155,1,27.5354,30.5,0.01,0.275354,0
28156,2,49.1172,58.56,-3.2389,-159.086,6
28157,1,30.1401,69.54,0.71,21.3995,0
28158,2,253.028,242.78,-1.70094,-430.385,6
28159,1,213.585,169.58,0.16,34.1736,0
28160,2,174.143,111.02,-0.431323,-75.1119,6
28161,1,61.7686,61.0,0.02,1.23537,6
28162,2,14.884,21.96,-0.82,-12.2049,6
28163,1,71.0711,50.02,0.04,2.84284,6
28164,2,326.704,208.62,-2.82399,-922.608,6
28165,2,113.863,64.66,-2.18613,-248.92,6
28166,1,45.7683,70.76,0.27,12.3574,6
28167,2,251.167,219.6,-3.63252,-912.368,6
28168,1,40.931,52.46,0.51,20.8748,3
28169,2,26.7912,35.38,-0.839762,-22.4982,6
28170,2,68.0943,91.5,-1.18921,-80.9785,6
28171,1,18.2329,37.82,0.18,3.28192,6
28172,2,45.7683,37.82,-0.0935711,-4.28259,6
28173,1,23.0702,52.46,0.28,6.45966,3
28174,2,109.397,120.78,-2.68502,-293.733,6
28175,1,23.0702,26.84,0.01,0.230702,6
28176,2,21.9539,34.16,-0.821706,-18.0396,6
28177,2,33.1169,54.9,-4.26243,-141.158,6
28178,2,13.3956,32.94,-0.04,-0.535824,3
28179,1,79.2573,67.1,0.06,4.75544,3
28180,2,16.0003,43.92,-0.12,-1.92004,3
28181,2,17.1166,47.58,-1.86,-31.8369,6
28182,2,26.047,39.04,-0.1,-2.6047,6
28183,1,46.1404,68.32,0.17,7.84387,3
28184,2,15.6282,28.06,-0.64,-10.002,6
28185,1,30.5122,28.06,1.11,33.8685,3
28186,1,77.3968,82.96,0.11,8.51365,6
28187,1,27.9075,37.82,0.06,1.67445,6
28188,2,18.9771,41.48,-2.36,-44.786,6
28189,1,1480.21,606.34,0.28,414.459,0
28190,1,34.6053,37.82,0.09,3.11448,6
28191,2,168.933,128.1,-0.987254,-166.78,6
28192,2,214.33,125.66,-2.19253,-469.925,6
28193,2,85.583,90.28,-1.07944,-92.3814,6
28194,2,49.4893,45.14,-0.416163,-20.5956,6
28195,1,16.3724,20.74,0.03,0.491172,6
28196,1,52.8382,85.4,0.17,8.98249,0
28197,2,8.9304,20.74,-0.2,-1.78608,6
28198,1,45.3962,43.92,0.02,0.907924,6
28199,2,31.6285,41.48,-1.91416,-60.5419,3
28200,1,90.4203,78.08,0.09,8.13783,6
28201,2,25.3028,35.38,-1.4,-35.4239,6
28202,1,61.7686,79.3,1.12,69.1808,3
28203,1,208.004,119.56,0.4,83.2016,0
28204,1,44.2799,50.02,0.57,25.2395,6
28205,2,141.026,206.18,-3.9328,-554.627,6
28206,2,18.605,32.94,-0.229395,-4.2679,6
28207,2,31.2564,32.94,-2.00627,-62.7086,6
28208,1,18.605,53.68,0.07,1.30235,0
28209,1,58.7918,51.24,0.08,4.70334,6
28210,1,48.7451,51.24,0.03,1.46235,6
28211,2,13.3956,24.4,-0.02,-0.267912,6
28212,2,96.746,135.42,-2.09894,-203.064,6
28213,1,35.7216,51.24,0.1,3.57216,3
28214,2,197.957,130.54,-0.351339,-69.55,6
28215,2,34.2332,43.92,-5.67732,-194.353,6
28216,1,52.8382,48.8,0.23,12.1528,6
28217,2,76.6526,78.08,-0.155445,-11.9153,6
28218,2,11.5351,18.3,-0.34,-3.92193,6
28219,2,87.4435,101.26,-2.52895,-221.141,6
28220,2,29.0238,34.16,-1.64179,-47.6509,6
28221,1,26.047,37.82,0.02,0.52094,6
28222,1,36.0937,31.72,0.07,2.52656,6
28223,2,14.5119,29.28,-1.58,-22.9288,6
28224,1,28.2796,43.92,0.67,18.9473,6
28225,1,21.2097,29.28,0.14,2.96936,6
28226,2,53.2103,50.02,-3.4156,-181.745,6
28227,2,13.0235,21.96,-0.24,-3.12564,6
28228,1,34.2332,32.94,0.03,1.027,6
28229,2,14.1398,18.3,-1.78,-25.1688,6
28230,2,267.912,134.2,-0.122383,-32.7878,6
28231,2,46.5125,50.02,-5.19738,-241.743,6
28232,1,44.652,45.14,0.27,12.056,6
28233,2,96.746,61.0,-1.08965,-105.42,6
28234,2,238.516,165.92,-3.96891,-946.649,6
28235,2,46.8846,41.48,-2.16174,-101.352,6
28236,2,162.236,109.8,-1.73423,-281.355,6
28237,1,63.257,62.22,0.25,15.8142,6
28238,1,20.8376,32.94,0.02,0.416752,6
28239,2,198.701,98.82,-0.10083,-20.035,6
28240,2,70.3269,73.2,-2.65063,-186.41,6
28241,1,25.3028,29.28,0.03,0.759084,6
28242,1,20.0934,31.72,0.02,0.401868,0
28243,1,81.1178,78.08,0.13,10.5453,6
28244,2,21.9539,30.5,-0.83288,-18.285,6
28245,2,111.258,95.16,-0.0751413,-8.36008,6
28246,1,55.0708,51.24,0.53,29.1875,6
28247,2,155.166,151.28,-5.43262,-842.958,6
28248,2,46.1404,40.26,-0.185831,-8.57434,6
28249,2,63.6291,113.46,-2.73356,-173.934,6
28250,2,15.6282,19.52,-0.04,-0.625128,6
28251,1,56.1871,56.12,0.45,25.2842,6
28252,1,28.2796,34.16,0.07,1.97957,6
28253,2,31.6285,41.48,-5.71989,-180.911,6
28254,2,18.9771,29.28,-0.145602,-2.76311,6
28255,1,39.0705,45.14,0.02,0.78141,6
28256,2,14.1398,28.06,-0.28,-3.95914,6
28257,1,148.096,159.82,0.2,29.6192,0
28258,1,39.8147,41.48,0.21,8.36109,6
28259,1,114.979,92.72,0.06,6.89874,6
28260,2,14.1398,18.3,-0.06,-0.848388,6
28261,1,36.4658,45.14,1.32,48.1349,6
28262,1,49.4893,58.56,0.07,3.46425,6
28263,2,62.1407,113.46,-4.59166,-285.329,6
28264,1,22.326,32.94,0.09,2.00934,6
28265,2,51.7219,50.02,-4.8401,-250.339,6
28266,2,32.3727,35.38,-0.149666,-4.8451,6
28267,2,8.5583,17.08,-2.04,-17.4589,6
28268,1,53.5824,73.2,0.14,7.50154,6
28269,1,55.4429,62.22,0.19,10.5342,6
28270,2,27.1633,34.16,-0.284722,-7.73399,6
28271,2,240.377,158.6,-5.27176,-1267.21,6
28272,2,18.9771,26.84,-0.0997775,-1.89349,6
28273,2,18.2329,25.62,-0.1,-1.82329,6
28274,1,50.6056,63.44,0.1,5.06056,0
28275,1,48.373,62.22,0.22,10.6421,6
28276,2,197.213,161.04,-0.856317,-168.877,6
28277,2,45.3962,40.26,-0.0663325,-3.01124,6
28278,1,27.5354,29.28,0.08,2.20283,6
28279,2,208.376,164.7,-5.33904,-1112.53,6
28280,1,104.932,119.56,0.26,27.2823,0
28281,2,210.236,143.96,-2.03333,-427.48,6
28282,2,23.0702,28.06,-3.88286,-89.5784,6
28283,1,121.305,124.44,0.12,14.5566,0
28284,2,148.468,103.7,-5.2373,-777.571,6
28285,2,54.3266,47.58,-0.978685,-53.1686,6
28286,2,18.9771,26.84,-0.04,-0.759084,6
28287,2,192.376,140.3,-0.127407,-24.51,6
28288,2,67.3501,70.76,-0.448911,-30.2342,6
28289,1,22.326,24.4,0.03,0.66978,6
28290,1,80.0015,95.16,0.07,5.60011,6
28291,2,16.7445,30.5,-1.06,-17.7492,6
28292,2,147.352,107.36,-0.964854,-142.173,6
28293,1,57.6755,43.92,0.01,0.576755,6
28294,2,12.6514,31.72,-0.3,-3.79542,6
28295,2,101.955,89.06,-0.455034,-46.393,6
28296,1,78.141,82.96,0.56,43.759,6
28297,1,39.8147,47.58,0.11,4.37962,6
28298,1,14.884,35.38,0.09,1.33956,3
28299,2,17.4887,23.18,-0.1,-1.74887,6
28300,2,10.4188,15.86,-0.08,-0.833504,6
28301,1,63.257,67.1,0.93,58.829,6
28302,2,92.6529,69.54,-1.3168,-122.005,6
28303,1,52.8382,54.9,0.12,6.34058,6
28304,2,33.8611,50.02,-0.104987,-3.55497,6
28305,2,28.2796,43.92,-1.42897,-40.4107,6
28306,2,32.7448,37.82,-1.00151,-32.7942,6
28307,2,137.305,107.36,-1.56161,-214.417,6
28308,2,27.5354,34.16,-0.88,-24.2312,6
28309,2,75.5363,85.4,-0.423414,-31.9831,6
28310,1,28.2796,40.26,0.12,3.39355,6
28311,1,24.1865,30.5,0.02,0.48373,6
28312,1,99.3507,92.72,0.12,11.9221,6
28313,1,40.931,54.9,0.15,6.13965,3
28314,2,35.3495,56.12,-5.49323,-194.183,6
28315,1,26.7912,32.94,0.31,8.30527,6
28316,1,18.9771,50.02,0.01,0.189771,3
28317,1,78.8852,71.98,0.05,3.94426,6
28318,2,84.4667,65.88,-4.06224,-343.124,6
28319,2,12.6514,18.3,-2.06102,-26.0748,3
28320,2,46.1404,43.92,-0.544059,-25.1031,6
28321,2,36.0937,46.36,-0.688186,-24.8392,3
28322,2,14.1398,19.52,-0.8,-11.3118,6
28323,2,85.583,61.0,-0.979096,-83.794,6
28324,1,20.0934,31.72,0.13,2.61214,6
28325,1,30.8843,34.16,0.01,0.308843,6
28326,1,46.5125,71.98,0.08,3.721,6
28327,2,43.1636,51.24,-4.87002,-210.208,6
28328,1,45.3962,51.24,0.35,15.8887,6
28329,2,38.6984,37.82,-0.419881,-16.2487,6
28330,2,56.5592,45.14,-0.29654,-16.7721,6
28331,2,31.2564,45.14,-0.726911,-22.7206,6
28332,1,146.607,115.9,0.49,71.8374,0
28333,2,49.8614,36.6,-0.0854166,-4.25899,6
28334,2,23.0702,31.72,-0.742698,-17.1342,6
28335,1,16.3724,35.38,0.02,0.327448,0
28336,2,14.884,28.06,-2.2065,-32.8415,6
28337,1,20.4655,26.84,0.04,0.81862,6
28338,2,87.4435,57.34,-1.12836,-98.6675,6
28339,2,194.608,158.6,-1.42415,-277.151,6
28340,1,73.6758,123.22,0.35,25.7865,0
28341,1,159.631,195.2,0.09,14.3668,0
28342,1,38.3263,54.9,0.14,5.36568,6
28343,1,32.3727,51.24,0.18,5.82709,6
28344,2,187.911,107.36,-0.124515,-23.3977,6
28345,1,43.1636,47.58,0.05,2.15818,6
28346,2,68.4664,73.2,-3.10473,-212.57,6
28347,1,40.5589,101.26,0.11,4.46148,0
28348,2,10.0467,18.3,-0.06,-0.602802,6
28349,1,45.3962,37.82,0.07,3.17773,6
28350,2,75.5363,103.7,-3.86864,-292.223,6
28351,2,6.6978,17.08,-0.14,-0.937692,6
28352,1,30.1401,39.04,0.02,0.602802,6
28353,2,112.374,109.8,-0.881129,-99.016,6
28354,2,184.562,180.56,-3.08149,-568.726,6
28355,2,164.468,141.52,-3.04334,-500.533,6
28356,2,7.442,13.42,-0.04,-0.29768,6
28357,1,18.9771,26.84,0.03,0.569313,6
28358,1,43.9078,106.14,0.22,9.65972,0
28359,2,61.7686,59.78,-0.815483,-50.3712,6
28360,2,30.1401,32.94,-0.0821922,-2.47728,6
28361,1,34.6053,51.24,0.13,4.49869,0
28362,1,64.3733,80.52,0.08,5.14986,6
28363,1,135.816,97.6,0.16,21.7306,6
28364,2,17.1166,25.62,-0.229395,-3.92647,6
28365,1,26.047,34.16,0.05,1.30235,6
28366,2,164.096,123.22,-1.30406,-213.992,6
28367,1,34.2332,42.7,0.17,5.81964,6
28368,1,102.327,90.28,0.14,14.3258,6
28369,2,31.6285,32.94,-0.410736,-12.991,6
28370,1,23.8144,54.9,0.06,1.42886,0
28371,1,83.3504,80.52,0.02,1.66701,6
28372,2,773.224,530.7,-7.70981,-5961.41,6
28373,2,104.932,117.12,-0.278888,-29.2643,6
28374,2,40.5589,47.58,-0.816517,-33.117,6
28375,2,21.2097,30.5,-1.44333,-30.6126,6
28376,2,76.6526,50.02,-0.669328,-51.3057,6
28377,2,32.3727,36.6,-1.95086,-63.1547,6
28378,2,67.3501,57.34,-0.0582745,-3.92479,6
28379,2,49.4893,48.8,-3.13584,-155.19,6
28380,1,26.7912,36.6,0.15,4.01868,6
28381,2,31.2564,46.36,-0.647457,-20.2372,6
28382,2,15.2561,20.74,-0.613043,-9.35265,6
28383,2,12.2793,17.08,-4.54,-55.748,6
28384,2,36.4658,32.94,-0.311609,-11.3631,6
28385,2,183.445,115.9,-1.60904,-295.171,6
28386,2,21.5818,29.28,-0.228619,-4.93401,6
28387,2,178.236,102.48,-1.662,-296.228,6
28388,2,24.5586,39.04,-0.899383,-22.0876,6
28389,2,153.677,115.9,-1.37774,-211.727,6
28390,1,24.1865,37.82,0.08,1.93492,6
28391,1,75.5363,81.74,0.07,5.28754,6
28392,1,14.1398,35.38,0.24,3.39355,0
28393,1,46.8846,39.04,0.02,0.937692,6
28394,2,16.0003,32.94,-2.95122,-47.2204,6
28395,1,35.7216,35.38,0.03,1.07165,6
28396,1,19.3492,30.5,0.21,4.06333,6
28397,1,33.489,54.9,0.01,0.33489,0
28398,2,210.609,153.72,-0.758029,-159.648,6
28399,1,13.0235,24.4,0.06,0.78141,6
28400,1,89.304,89.06,0.25,22.326,6
28401,1,115.723,112.24,0.09,10.4151,6
28402,2,29.0238,29.28,-2.41799,-70.1794,6
28403,2,19.3492,28.06,-1.97513,-38.2173,6
28404,2,99.7228,73.2,-0.461403,-46.0124,6
28405,2,74.7921,48.8,-4.03775,-301.992,6
28406,2,10.4188,28.06,-0.4,-4.16752,6
28407,2,48.7451,35.38,-0.227156,-11.0728,6
28408,1,50.9777,56.12,0.38,19.3715,6
28409,1,36.8379,51.24,0.04,1.47352,6
28410,2,24.5586,34.16,-0.02,-0.491172,6
28411,2,18.2329,20.74,-0.0377124,-0.687606,6
28412,1,30.1401,39.04,0.02,0.602802,6
28413,2,42.7915,35.38,-0.318998,-13.6504,6
28414,2,181.213,112.24,-2.0429,-370.2,6
28415,1,43.9078,91.5,0.22,9.65972,0
28416,2,66.978,74.42,-4.88463,-327.163,6
28417,1,13.7677,21.96,0.38,5.23173,6
28418,2,30.1401,35.38,-0.0188562,-0.568327,6
28419,1,44.2799,39.04,0.05,2.21399,6
28420,1,137.677,118.34,0.19,26.1586,6
28421,2,312.936,185.44,-0.507546,-158.829,6
28422,1,35.3495,47.58,0.13,4.59543,6
28423,2,24.9307,30.5,-2.87741,-71.7359,6
28424,2,78.141,103.7,-2.43559,-190.319,6
28425,1,34.2332,79.3,0.15,5.13498,0
28426,1,12.2793,24.4,0.01,0.122793,6
28427,2,23.8144,35.38,-0.150997,-3.5959,6
28428,2,26.7912,30.5,-0.16,-4.28659,6
28429,1,231.074,170.8,0.41,94.7403,6
28430,1,42.0473,58.56,0.04,1.68189,6
28431,1,293.215,457.5,0.22,64.5073,0
28432,2,13.7677,19.52,-0.52,-7.1592,6
28433,2,51.7219,56.12,-0.206559,-10.6836,6
28434,2,95.6297,69.54,-3.3475,-320.121,6
28435,2,274.61,207.4,-3.50536,-962.608,6
28436,2,8.1862,15.86,-0.6,-4.91172,6
28437,1,26.4191,25.62,0.01,0.264191,6
28438,2,31.2564,28.06,-0.117757,-3.68065,6
28439,2,24.9307,47.58,-0.0938083,-2.33871,6
28440,1,36.0937,39.04,0.05,1.80468,6
28441,2,171.91,124.44,-0.98394,-169.149,6
28442,2,5.5815,14.64,-3.9,-21.7679,6
28443,2,336.006,217.16,-5.35368,-1798.87,6
28444,2,26.7912,29.28,-0.131993,-3.53626,6
28445,2,26.4191,36.6,-1.78818,-47.2422,6
28446,2,56.1871,53.68,-4.39209,-246.779,6
28447,1,112.746,80.52,0.13,14.657,6
28448,1,32.3727,46.36,0.05,1.61863,6
28449,2,137.677,68.32,-1.65986,-228.525,6
28450,2,33.1169,42.7,-1.16,-38.4156,6
28451,1,123.909,225.7,0.3,37.1727,0
28452,2,53.5824,53.68,-0.724952,-38.8447,6
28453,1,18.605,36.6,0.21,3.90705,0
28454,2,36.8379,64.66,-1.37212,-50.5458,6
28455,1,49.8614,53.68,0.01,0.498614,6
28456,2,30.8843,40.26,-0.48,-14.8245,6
28457,2,92.6529,70.76,-0.818642,-75.8496,6
28458,2,276.098,191.54,-0.81636,-225.395,6
28459,2,19.3492,23.18,-0.44,-8.51365,6
28460,1,47.6288,101.26,0.23,10.9546,0
28461,2,225.12,147.62,-2.72681,-613.859,6
28462,1,20.8376,31.72,0.07,1.45863,6
28463,1,74.42,81.74,0.31,23.0702,6
28464,1,62.1407,47.58,0.07,4.34985,6
28465,1,94.5134,174.46,0.24,22.6832,0
28466,2,114.235,79.3,-1.65682,-189.267,6
28467,2,33.8611,31.72,-0.491935,-16.6575,6
28468,1,76.6526,76.86,0.05,3.83263,6
28469,1,47.2567,68.32,1.65,77.9736,6
28470,2,14.5119,25.62,-0.5,-7.25595,6
28471,1,98.6065,145.18,0.15,14.791,0
28472,1,21.9539,30.5,0.03,0.658617,6
28473,1,27.1633,51.24,0.26,7.06246,6
28474,2,800.015,328.18,-1.18704,-949.651,6
28475,1,49.8614,63.44,0.01,0.498614,6
28476,2,37.9542,36.6,-0.307896,-11.686,6
28477,2,110.886,93.94,-0.0649786,-7.20522,6
28478,2,6.6978,10.98,-0.08,-0.535824,6
28479,2,12.2793,15.86,-0.06,-0.736758,6
28480,2,32.3727,35.38,-0.02,-0.647454,6
28481,1,82.6062,64.66,0.06,4.95637,6
28482,1,43.5357,42.7,0.14,6.095,6
28483,2,35.3495,32.94,-0.720444,-25.4673,6
28484,1,77.0247,61.0,0.04,3.08099,6
28485,2,16.3724,20.74,-0.6,-9.82344,6
28486,2,504.195,325.74,-6.10288,-3077.04,6
28487,2,56.9313,62.22,-0.201329,-11.4619,6
28488,2,8.5583,25.62,-0.53897,-4.61267,6
28489,1,35.7216,35.38,0.06,2.1433,6
28490,2,45.3962,34.16,-0.0815843,-3.70362,6
28491,1,38.6984,36.6,0.18,6.96571,6
28492,2,96.3739,50.02,-0.847358,-81.6632,6
28493,2,19.7213,30.5,-5.16,-101.762,6
28494,1,82.9783,74.42,0.02,1.65957,6
28495,1,16.0003,26.84,0.03,0.480009,6
28496,1,117.212,218.38,0.28,32.8194,0
28497,1,21.9539,32.94,0.71,15.5873,6
28498,2,52.4661,48.8,-0.814344,-42.7254,6
28499,1,52.8382,56.12,0.11,5.8122,6
28500,1,45.3962,54.9,0.33,14.9807,6
28501,1,14.884,26.84,0.03,0.44652,6
28502,1,40.1868,100.04,0.13,5.22428,0
28503,2,27.1633,30.5,-0.577196,-15.6786,6
28504,1,37.21,36.6,0.04,1.4884,6
28505,2,9.6746,18.3,-0.32,-3.09587,6
28506,2,15.6282,24.4,-0.12,-1.87538,6
28507,1,43.9078,39.04,0.06,2.63447,6
28508,2,404.473,281.82,-1.84428,-745.963,6
28509,1,140.282,113.46,0.2,28.0564,6
28510,2,125.77,97.6,-3.89694,-490.118,6
28511,2,147.724,120.78,-0.438725,-64.8103,6
28512,1,109.77,68.32,0.27,29.6379,6
28513,1,49.1172,46.36,0.01,0.491172,6
28514,2,71.0711,52.46,-0.839747,-59.6817,6
28515,2,8.1862,14.64,-1.12,-9.16854,6
28516,2,162.608,100.04,-0.937048,-152.371,6
28517,2,12.2793,18.3,-0.198662,-2.43943,6
28518,2,7.0699,15.86,-2.04,-14.4226,6
28519,1,96.0018,96.38,0.17,16.3203,6
28520,2,15.2561,20.74,-1.5,-22.8841,6
28521,1,191.632,143.96,0.08,15.3306,6
28522,2,64.0012,59.78,-0.442258,-28.305,6
28523,2,14.5119,23.18,-0.62,-8.99738,6
28524,1,16.3724,23.18,0.11,1.80096,6
28525,1,133.212,124.44,0.1,13.3212,6
28526,1,107.537,70.76,0.13,13.9798,6
28527,2,55.815,63.44,-0.481015,-26.8478,6
28528,2,23.8144,25.62,-0.637495,-15.1816,6
28529,2,204.283,135.42,-0.454812,-92.9103,6
28530,2,21.9539,23.18,-0.12,-2.63447,6
28531,1,45.7683,43.92,0.01,0.457683,6
28532,2,30.5122,50.02,-1.64935,-50.3253,6
28533,1,54.6987,74.42,0.07,3.82891,6
28534,1,23.8144,25.62,0.02,0.476288,6
28535,2,25.6749,26.84,-3.00826,-77.2367,6
28536,2,7.442,18.3,-4.04,-30.0657,6
28537,2,17.1166,26.84,-0.16,-2.73866,6
28538,2,19.7213,26.84,-1.86,-36.6816,6
28539,1,45.7683,42.7,0.31,14.1882,6
28540,1,76.6526,68.32,0.61,46.7581,6
